window_id,event_id,location,fold,ground_truth_label,error_type,predicted_prob,threshold_used,confidence_margin,error_confidence,mean_keypoint_vis,min_keypoint_vis,high_vis_ratio,low_vis_ratio,max_down_vel,mean_down_vel,max_vel_mag,mean_vel_mag,peak_abruptness_ratio,down_motion_duration,mean_torso_scale,std_torso_scale
Le2i_Home_02_video (40)_w004,Le2i_Home_02_video (40),Home_02,4,NORMAL,TN,0.000407,0.43,0.429593,0.0,0.3869,0.0,0.34,0.6079,0.613508,0.006129,0.660505,0.05957,100.082,37,0.998637,0.00152
Le2i_Home_02_video (40)_w005,Le2i_Home_02_video (40),Home_02,4,NORMAL,TN,0.00035,0.43,0.42965,0.0,0.3856,0.0,0.3382,0.6176,0.234575,0.002738,0.282293,0.050471,85.6463,30,0.997543,0.002063
Le2i_Home_02_video (40)_w006,Le2i_Home_02_video (40),Home_02,4,NORMAL,TN,0.001673,0.43,0.428327,0.0,0.4193,0.0,0.3855,0.5679,0.234575,-0.019652,0.387958,0.06481,0.0,25,0.996422,0.00171
Le2i_Home_02_video (40)_w007,Le2i_Home_02_video (40),Home_02,4,NORMAL,TN,0.000396,0.43,0.429604,0.0,0.4628,0.0,0.4533,0.5061,0.257078,-0.014539,0.387958,0.067486,0.0,30,0.992752,0.005013
Le2i_Home_02_video (41)_w000,Le2i_Home_02_video (41),Home_02,4,NORMAL,TN,0.415241,0.43,0.014759,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Le2i_Home_02_video (41)_w001,Le2i_Home_02_video (41),Home_02,4,NORMAL,TN,1e-06,0.43,0.429999,0.0,0.1581,0.0,0.1158,0.8248,0.807294,-0.03014,4.388716,0.120161,0.0,23,0.452126,0.489923
Le2i_Home_02_video (41)_w002,Le2i_Home_02_video (41),Home_02,4,NORMAL,TN,0.0,0.43,0.43,0.0,0.3711,0.0,0.3127,0.6012,0.807294,-0.024859,4.388716,0.146989,0.0,39,0.949632,0.194084
Le2i_Home_02_video (41)_w003,Le2i_Home_02_video (41),Home_02,4,NORMAL,TN,1.2e-05,0.43,0.429988,0.0,0.4462,0.0,0.4182,0.5345,0.250182,0.001727,0.431928,0.046453,144.7861,28,0.994609,0.001883
Le2i_Home_02_video (41)_w004,Le2i_Home_02_video (41),Home_02,4,NORMAL,TN,0.032316,0.43,0.397684,0.0,0.4643,0.0,0.4503,0.52,0.250182,-0.002868,0.400162,0.037631,0.0,19,0.995935,0.002249
Le2i_Home_02_video (41)_w005,Le2i_Home_02_video (41),Home_02,4,NORMAL,TN,0.00021,0.43,0.42979,0.0,0.3966,0.0,0.3612,0.5897,4.5182,-0.03606,9.60422,0.267324,0.0,24,0.952233,0.195493
Le2i_Home_02_video (41)_w006,Le2i_Home_02_video (41),Home_02,4,NORMAL,TN,4.1e-05,0.43,0.429959,0.0,0.3365,0.0,0.2642,0.6448,4.5182,-0.012657,9.60422,0.391977,0.0,39,0.936984,0.196846
Le2i_Home_02_video (41)_w007,Le2i_Home_02_video (41),Home_02,4,NORMAL,TN,0.008543,0.43,0.421457,0.0,0.3626,0.0,0.3097,0.6236,1.177498,0.009623,1.496438,0.158839,122.3517,31,0.981847,0.043625
Le2i_Home_02_video (42)_w000,Le2i_Home_02_video (42),Home_02,4,NORMAL,TN,1e-06,0.43,0.429999,0.0,0.4224,0.0,0.3939,0.5358,0.138938,-0.000945,0.216056,0.028726,0.0,5,0.997019,0.001338
Le2i_Home_02_video (42)_w001,Le2i_Home_02_video (42),Home_02,4,NORMAL,TN,2e-06,0.43,0.429998,0.0,0.4216,0.0,0.3891,0.5533,0.235338,-0.000779,0.398733,0.037362,0.0,12,0.998716,0.001316
Le2i_Home_02_video (42)_w002,Le2i_Home_02_video (42),Home_02,4,NORMAL,TN,2.2e-05,0.43,0.429978,0.0,0.4108,0.0,0.3752,0.5782,0.235338,-0.011464,0.398733,0.048772,0.0,16,0.998648,0.0014
Le2i_Home_02_video (42)_w003,Le2i_Home_02_video (42),Home_02,4,NORMAL,TN,6.4e-05,0.43,0.429936,0.0,0.4036,0.0,0.3673,0.5739,0.254629,-0.011178,0.328237,0.041138,0.0,15,0.998581,0.0015
Le2i_Home_02_video (42)_w004,Le2i_Home_02_video (42),Home_02,4,NORMAL,TN,8.1e-05,0.43,0.429919,0.0,0.4164,0.0,0.3812,0.5533,0.254629,-0.000714,0.328237,0.024896,0.0,7,0.999689,0.00082
Le2i_Home_02_video (43)_w000,Le2i_Home_02_video (43),Home_02,4,NORMAL,TN,0.000119,0.43,0.429881,0.0,0.476,0.0,0.4582,0.4873,0.078783,-0.002697,0.140412,0.021265,0.0,3,0.99822,0.001434
Le2i_Home_02_video (43)_w001,Le2i_Home_02_video (43),Home_02,4,NORMAL,TN,0.000314,0.43,0.429686,0.0,0.4819,0.0,0.4582,0.4855,0.101978,-0.002897,0.149371,0.029136,0.0,9,0.998687,0.001432
Le2i_Home_02_video (43)_w002,Le2i_Home_02_video (43),Home_02,4,NORMAL,TN,0.001589,0.43,0.428411,0.0,0.4847,0.0,0.4679,0.4867,0.143247,-0.017917,0.35487,0.048234,0.0,15,0.998711,0.001432
Le2i_Home_02_video (43)_w003,Le2i_Home_02_video (43),Home_02,4,NORMAL,TN,0.001613,0.43,0.428387,0.0,0.4863,0.0,0.4824,0.4867,0.14458,-0.010452,0.35487,0.056924,0.0,21,0.998046,0.002864
Le2i_Home_02_video (43)_w004,Le2i_Home_02_video (43),Home_02,4,NORMAL,TN,0.012816,0.43,0.417184,0.0,0.4854,0.0,0.4848,0.4867,0.14458,0.006001,0.184132,0.034455,24.0867,14,0.995683,0.002646
Le2i_Home_02_video (44)_w000,Le2i_Home_02_video (44),Home_02,4,NORMAL,TN,0.0,0.43,0.43,0.0,0.421,0.0,0.3527,0.5461,0.919636,-0.029877,1.668683,0.193217,0.0,34,0.993091,0.006012
Le2i_Home_02_video (44)_w001,Le2i_Home_02_video (44),Home_02,4,NORMAL,TN,0.0,0.43,0.43,0.0,0.4107,0.0,0.3424,0.5436,0.919636,0.019055,1.668683,0.26467,48.2609,44,0.989763,0.009627
Le2i_Home_02_video (44)_w002,Le2i_Home_02_video (44),Home_02,4,NORMAL,TN,1e-06,0.43,0.429999,0.0,0.398,0.0,0.3279,0.5691,0.543613,0.045086,1.001684,0.130505,12.0569,31,0.992089,0.009081
Le2i_Home_02_video (44)_w003,Le2i_Home_02_video (44),Home_02,4,NORMAL,TN,0.00018,0.43,0.42982,0.0,0.3864,0.0,0.3261,0.6048,0.181605,0.003822,0.226654,0.042868,47.5085,21,0.995344,0.003817
Le2i_Home_02_video (44)_w004,Le2i_Home_02_video (44),Home_02,4,NORMAL,TN,0.0002,0.43,0.4298,0.0,0.3914,0.0,0.3364,0.5988,0.116593,-0.000302,0.143484,0.0351,0.0,20,0.993655,0.003432
Le2i_Home_02_video (44)_w005,Le2i_Home_02_video (44),Home_02,4,NORMAL,TN,0.000443,0.43,0.429557,0.0,0.3989,0.0,0.3448,0.5939,0.113606,0.000505,0.127597,0.031006,224.6082,14,0.987625,0.00692
Le2i_Home_02_video (44)_w006,Le2i_Home_02_video (44),Home_02,4,NORMAL,TN,0.000815,0.43,0.429185,0.0,0.4017,0.0,0.3533,0.6024,0.112907,-4e-06,0.146428,0.027394,0.0,12,0.982375,0.007107
Le2i_Home_02_video (44)_w007,Le2i_Home_02_video (44),Home_02,4,NORMAL,TN,6.6e-05,0.43,0.429934,0.0,0.427,0.0,0.3885,0.5655,0.21294,-0.009476,0.21966,0.036422,0.0,19,0.981596,0.008269
Le2i_Home_02_video (44)_w008,Le2i_Home_02_video (44),Home_02,4,NORMAL,TN,0.0,0.43,0.43,0.0,0.4423,0.0,0.4164,0.5352,0.521592,-0.020032,0.683551,0.094077,0.0,34,0.97666,0.018019
Le2i_Home_02_video (44)_w009,Le2i_Home_02_video (44),Home_02,4,NORMAL,TN,0.0,0.43,0.43,0.0,0.4428,0.0,0.4248,0.5279,0.521592,-0.007865,0.683551,0.102974,0.0,36,0.981665,0.020289
Le2i_Home_02_video (44)_w010,Le2i_Home_02_video (44),Home_02,4,NORMAL,TN,0.0,0.43,0.43,0.0,0.46,0.0,0.4594,0.5012,0.180554,0.003642,0.227461,0.050058,49.5678,24,0.993213,0.007965
Le2i_Home_02_video (45)_w000,Le2i_Home_02_video (45),Home_02,4,NORMAL,TN,0.000514,0.43,0.429486,0.0,0.4183,0.0,0.3515,0.5564,0.57837,0.015627,0.578763,0.086415,37.0093,32,0.999507,0.000605
Le2i_Home_02_video (45)_w001,Le2i_Home_02_video (45),Home_02,4,NORMAL,TN,0.001734,0.43,0.428266,0.0,0.3964,0.0,0.3515,0.5933,0.57837,0.01003,0.578763,0.063879,57.6598,34,0.998473,0.001997
Le2i_Home_02_video (45)_w002,Le2i_Home_02_video (45),Home_02,4,NORMAL,TN,0.000446,0.43,0.429554,0.0,0.3907,0.0,0.3436,0.6103,0.176978,0.001488,0.223239,0.046453,118.8197,27,0.99468,0.003876
Le2i_Home_02_video (45)_w003,Le2i_Home_02_video (45),Home_02,4,NORMAL,TN,0.000145,0.43,0.429855,0.0,0.4134,0.0,0.3636,0.5812,0.196817,0.00095,0.257086,0.048688,207.0498,25,0.989883,0.005859
Le2i_Home_02_video (45)_w004,Le2i_Home_02_video (45),Home_02,4,NORMAL,TN,0.0,0.43,0.43,0.0,0.4382,0.0,0.4042,0.5461,0.196817,-0.017168,0.25954,0.059961,0.0,27,0.976636,0.028112
Le2i_Home_02_video (45)_w005,Le2i_Home_02_video (45),Home_02,4,NORMAL,TN,0.0,0.43,0.43,0.0,0.4476,0.0,0.4255,0.5279,0.201673,-0.016919,0.25954,0.05393,0.0,22,0.979121,0.029415
Le2i_Home_02_video (45)_w006,Le2i_Home_02_video (45),Home_02,4,NORMAL,TN,0.0,0.43,0.43,0.0,0.4559,0.0,0.4515,0.52,0.201673,-0.000413,0.235315,0.027929,0.0,9,0.99252,0.006078
Le2i_Home_02_video (46)_w000,Le2i_Home_02_video (46),Home_02,4,NORMAL,TN,0.0,0.43,0.43,0.0,0.3944,0.0,0.3042,0.5703,2.135653,-0.056034,6.556034,0.545532,0.0,32,0.931807,0.097243
Le2i_Home_02_video (46)_w001,Le2i_Home_02_video (46),Home_02,4,NORMAL,TN,0.0,0.43,0.43,0.0,0.394,0.0,0.3109,0.5679,2.135653,0.025022,6.556034,0.685631,85.3464,46,0.92886,0.096115
Le2i_Home_02_video (46)_w002,Le2i_Home_02_video (46),Home_02,4,NORMAL,TN,0.000371,0.43,0.429629,0.0,0.3867,0.0,0.3218,0.5836,1.172045,0.055375,2.114965,0.185025,21.165,43,0.995957,0.013358
Le2i_Home_02_video (46)_w003,Le2i_Home_02_video (46),Home_02,4,NORMAL,TN,0.000328,0.43,0.429672,0.0,0.3723,0.0,0.3115,0.6133,1.172045,0.002063,1.219625,0.068288,567.9418,34,0.999746,0.000438
Le2i_Home_02_video (46)_w004,Le2i_Home_02_video (46),Home_02,4,NORMAL,TN,0.000674,0.43,0.429326,0.0,0.3783,0.0,0.3212,0.6152,0.501564,0.000649,0.545265,0.048359,772.1255,25,0.996754,0.004614
Le2i_Home_02_video (46)_w005,Le2i_Home_02_video (46),Home_02,4,NORMAL,TN,1.1e-05,0.43,0.429989,0.0,0.3793,0.0,0.317,0.6152,0.258516,-0.000941,0.343682,0.035466,0.0,19,0.99617,0.004377
Le2i_Home_02_video (46)_w006,Le2i_Home_02_video (46),Home_02,4,NORMAL,TN,0.0,0.43,0.43,0.0,0.3862,0.0,0.3242,0.5988,0.386888,-0.015375,0.400731,0.060728,0.0,29,0.955345,0.062729
Le2i_Home_02_video (46)_w007,Le2i_Home_02_video (46),Home_02,4,NORMAL,TN,0.0,0.43,0.43,0.0,0.3919,0.0,0.3436,0.5855,0.386888,-0.019292,0.449537,0.095358,0.0,38,0.928434,0.063443
Le2i_Home_02_video (46)_w008,Le2i_Home_02_video (46),Home_02,4,NORMAL,TN,0.0,0.43,0.43,0.0,0.3691,0.0,0.3115,0.6158,0.392441,-0.007419,0.443447,0.116732,0.0,39,0.957084,0.04406
Le2i_Home_02_video (47)_w000,Le2i_Home_02_video (47),Home_02,4,NORMAL,TN,0.0,0.43,0.43,0.0,0.4233,0.0,0.3794,0.5461,0.432647,-0.003781,0.433753,0.044904,0.0,32,0.992063,0.015601
Le2i_Home_02_video (47)_w001,Le2i_Home_02_video (47),Home_02,4,NORMAL,TN,0.0,0.43,0.43,0.0,0.42,0.0,0.3752,0.5455,0.432647,0.013636,0.433753,0.084057,31.7252,42,0.94591,0.053693
Le2i_Home_02_video (47)_w002,Le2i_Home_02_video (47),Home_02,4,NORMAL,TN,0.0,0.43,0.43,0.0,0.4069,0.0,0.3618,0.5679,0.375434,0.024575,0.386846,0.069948,15.2762,36,0.952424,0.056944
Le2i_Home_02_video (47)_w003,Le2i_Home_02_video (47),Home_02,4,NORMAL,TN,2e-06,0.43,0.429998,0.0,0.4132,0.0,0.3661,0.5715,0.375434,0.00397,0.386846,0.043101,94.5353,25,0.998181,0.001495
Le2i_Home_02_video (47)_w004,Le2i_Home_02_video (47),Home_02,4,NORMAL,TN,0.001943,0.43,0.428057,0.0,0.4585,0.0,0.4315,0.5188,0.240181,-0.002307,0.246618,0.043047,0.0,20,0.999046,0.001166
Le2i_Home_02_video (47)_w005,Le2i_Home_02_video (47),Home_02,4,NORMAL,TN,0.078198,0.43,0.351802,0.0,0.4804,0.0,0.4758,0.497,0.187458,-0.000633,0.226631,0.033205,0.0,15,0.998864,0.001144
Le2i_Home_02_video (47)_w006,Le2i_Home_02_video (47),Home_02,4,NORMAL,TN,0.061845,0.43,0.368155,0.0,0.4842,0.0,0.48,0.4939,0.187458,-4.2e-05,0.226631,0.025285,0.0,12,0.998949,0.001148
Le2i_Home_02_video (47)_w007,Le2i_Home_02_video (47),Home_02,4,NORMAL,TN,0.042485,0.43,0.387515,0.0,0.4799,0.0,0.4564,0.4861,0.106252,-0.001581,0.139711,0.025887,0.0,12,0.996867,0.003301
Le2i_Home_02_video (47)_w008,Le2i_Home_02_video (47),Home_02,4,NORMAL,TN,7.1e-05,0.43,0.429929,0.0,0.4591,0.0,0.42,0.5055,0.359384,-0.027375,1.290728,0.088013,0.0,25,0.988119,0.01619
Le2i_Home_02_video (47)_w009,Le2i_Home_02_video (47),Home_02,4,NORMAL,TN,1e-06,0.43,0.429999,0.0,0.4406,0.0,0.3903,0.5206,0.707573,-0.013637,1.468662,0.19027,0.0,41,0.980495,0.024405
Le2i_Home_02_video (48)_w000,Le2i_Home_02_video (48),Home_02,4,NORMAL,TN,0.0,0.43,0.43,0.0,0.4507,0.0,0.4139,0.5006,0.910334,-0.015266,1.376119,0.154869,0.0,39,0.989417,0.021534
Le2i_Home_02_video (48)_w001,Le2i_Home_02_video (48),Home_02,4,NORMAL,TN,0.0,0.43,0.43,0.0,0.4242,0.0,0.3642,0.5352,0.910334,0.018916,1.376119,0.215455,48.1227,46,0.962233,0.03907
Le2i_Home_02_video (48)_w002,Le2i_Home_02_video (48),Home_02,4,NORMAL,TN,6e-06,0.43,0.429994,0.0,0.3827,0.0,0.3061,0.5885,0.841254,0.037281,0.869632,0.131363,22.5644,40,0.972008,0.039941
Le2i_Home_02_video (48)_w003,Le2i_Home_02_video (48),Home_02,4,NORMAL,TN,0.000288,0.43,0.429712,0.0,0.3654,0.0,0.2976,0.6212,0.841254,0.002774,0.842558,0.05858,303.1553,30,0.99928,0.000886
Le2i_Home_02_video (48)_w004,Le2i_Home_02_video (48),Home_02,4,NORMAL,TN,0.000507,0.43,0.429493,0.0,0.3709,0.0,0.3103,0.6297,0.620613,0.002315,0.691988,0.045959,267.9981,23,0.997371,0.003192
Le2i_Home_02_video (48)_w005,Le2i_Home_02_video (48),Home_02,4,NORMAL,TN,0.000756,0.43,0.429244,0.0,0.3689,0.0,0.3036,0.6285,0.690935,0.000533,0.697369,0.045354,1293.3742,24,0.992266,0.005301
Le2i_Home_02_video (48)_w006,Le2i_Home_02_video (48),Home_02,4,NORMAL,TN,0.019132,0.43,0.410868,0.0,0.3986,0.0,0.3297,0.5824,1.234796,-0.026979,1.88513,0.133369,0.0,37,0.975338,0.018528
Le2i_Home_02_video (48)_w007,Le2i_Home_02_video (48),Home_02,4,NORMAL,TN,0.007877,0.43,0.422123,0.0,0.4288,0.0,0.3909,0.543,5.225648,-0.012856,9.51723,0.438759,0.0,42,0.9394,0.192911
Le2i_Home_02_video (49)_w000,Le2i_Home_02_video (49),Home_02,4,NORMAL,TN,0.118594,0.43,0.311406,0.0,0.4702,0.0,0.4539,0.5,0.876695,-0.011999,1.197738,0.131683,0.0,23,0.996477,0.002282
Le2i_Home_02_video (49)_w001,Le2i_Home_02_video (49),Home_02,4,NORMAL,TN,0.268483,0.43,0.161517,0.0,0.4728,0.0,0.4527,0.4994,0.876695,0.000729,1.197738,0.141112,1200.7697,33,0.99741,0.001447
Le2i_Home_02_video (49)_w002,Le2i_Home_02_video (49),Home_02,4,NORMAL,FP,0.553662,0.43,0.123662,0.553662,0.4771,0.0,0.4612,0.4915,1.435853,-0.016909,2.022902,0.126107,0.0,23,0.995211,0.007068
Le2i_Home_02_video (49)_w003,Le2i_Home_02_video (49),Home_02,4,NORMAL,FP,0.678814,0.43,0.248814,0.678814,0.4674,0.0,0.4436,0.5006,1.435853,0.013525,2.022902,0.235486,106.1515,37,0.989921,0.015936
Le2i_Home_02_video (49)_w004,Le2i_Home_02_video (49),Home_02,4,NORMAL,FP,0.600437,0.43,0.170437,0.600437,0.4707,0.0,0.46,0.5048,1.052264,0.046763,1.234099,0.126612,22.5018,33,0.990171,0.014455
Le2i_Home_02_video (49)_w005,Le2i_Home_02_video (49),Home_02,4,NORMAL,TN,0.000241,0.43,0.429759,0.0,0.4747,0.0,0.4721,0.5024,0.230416,0.001417,0.241316,0.031918,162.4518,20,0.996395,0.002252
Le2i_Home_02_video (49)_w006,Le2i_Home_02_video (49),Home_02,4,NORMAL,TN,0.005796,0.43,0.424204,0.0,0.4646,0.0,0.4491,0.5152,0.174674,-0.001405,0.196617,0.045418,0.0,26,0.998761,0.000985
Le2i_Home_02_video (49)_w007,Le2i_Home_02_video (49),Home_02,4,NORMAL,TN,0.039924,0.43,0.390076,0.0,0.453,0.0,0.4291,0.5315,0.152981,-0.0015,0.196617,0.046665,0.0,28,0.999459,0.000617
Le2i_Home_02_video (49)_w008,Le2i_Home_02_video (49),Home_02,4,NORMAL,TN,0.01694,0.43,0.41306,0.0,0.4592,0.0,0.4394,0.5224,0.142127,-0.005934,0.221728,0.046937,0.0,27,0.998752,0.001445
Le2i_Home_02_video (49)_w009,Le2i_Home_02_video (49),Home_02,4,NORMAL,TN,0.0,0.43,0.43,0.0,0.4325,0.0,0.3848,0.5412,44.228611,-0.090074,112.829697,4.332997,0.0,36,0.975293,0.067282
Le2i_Home_02_video (49)_w010,Le2i_Home_02_video (49),Home_02,4,NORMAL,TN,0.0,0.43,0.43,0.0,0.3956,0.0,0.3194,0.5709,44.228611,-0.005236,112.829697,5.138569,0.0,46,0.942754,0.108698
Le2i_Home_02_video (50)_w000,Le2i_Home_02_video (50),Home_02,4,NORMAL,TN,0.118594,0.43,0.311406,0.0,0.4702,0.0,0.4539,0.5,0.876695,-0.011999,1.197738,0.131683,0.0,23,0.996477,0.002282
Le2i_Home_02_video (50)_w001,Le2i_Home_02_video (50),Home_02,4,NORMAL,TN,0.268483,0.43,0.161517,0.0,0.4728,0.0,0.4527,0.4994,0.876695,0.000729,1.197738,0.141112,1200.7697,33,0.99741,0.001447
Le2i_Home_02_video (50)_w002,Le2i_Home_02_video (50),Home_02,4,NORMAL,FP,0.553662,0.43,0.123662,0.553662,0.4771,0.0,0.4612,0.4915,1.435853,-0.016909,2.022902,0.126107,0.0,23,0.995211,0.007068
Le2i_Home_02_video (50)_w003,Le2i_Home_02_video (50),Home_02,4,NORMAL,FP,0.678814,0.43,0.248814,0.678814,0.4674,0.0,0.4436,0.5006,1.435853,0.013525,2.022902,0.235486,106.1515,37,0.989921,0.015936
Le2i_Home_02_video (50)_w004,Le2i_Home_02_video (50),Home_02,4,NORMAL,FP,0.600437,0.43,0.170437,0.600437,0.4707,0.0,0.46,0.5048,1.052264,0.046763,1.234099,0.126612,22.5018,33,0.990171,0.014455
Le2i_Home_02_video (50)_w005,Le2i_Home_02_video (50),Home_02,4,NORMAL,TN,0.000241,0.43,0.429759,0.0,0.4747,0.0,0.4721,0.5024,0.230416,0.001417,0.241316,0.031918,162.4518,20,0.996395,0.002252
Le2i_Home_02_video (50)_w006,Le2i_Home_02_video (50),Home_02,4,NORMAL,TN,0.005796,0.43,0.424204,0.0,0.4646,0.0,0.4491,0.5152,0.174674,-0.001405,0.196617,0.045418,0.0,26,0.998761,0.000985
Le2i_Home_02_video (50)_w007,Le2i_Home_02_video (50),Home_02,4,NORMAL,TN,0.039924,0.43,0.390076,0.0,0.453,0.0,0.4291,0.5315,0.152981,-0.0015,0.196617,0.046665,0.0,28,0.999459,0.000617
Le2i_Home_02_video (50)_w008,Le2i_Home_02_video (50),Home_02,4,NORMAL,TN,0.01694,0.43,0.41306,0.0,0.4592,0.0,0.4394,0.5224,0.142127,-0.005934,0.221728,0.046937,0.0,27,0.998752,0.001445
Le2i_Home_02_video (50)_w009,Le2i_Home_02_video (50),Home_02,4,NORMAL,TN,0.0,0.43,0.43,0.0,0.4325,0.0,0.3848,0.5412,44.228611,-0.090074,112.829697,4.332997,0.0,36,0.975293,0.067282
Le2i_Home_02_video (50)_w010,Le2i_Home_02_video (50),Home_02,4,NORMAL,TN,0.0,0.43,0.43,0.0,0.3956,0.0,0.3194,0.5709,44.228611,-0.005236,112.829697,5.138569,0.0,46,0.942754,0.108698
Le2i_Home_02_video (51)_w000,Le2i_Home_02_video (51),Home_02,4,NORMAL,TN,0.0,0.43,0.43,0.0,0.4469,0.0,0.4085,0.5091,1.332674,-0.009507,4.714629,0.444757,0.0,38,0.963817,0.05145
Le2i_Home_02_video (51)_w001,Le2i_Home_02_video (51),Home_02,4,NORMAL,TN,0.0,0.43,0.43,0.0,0.4184,0.0,0.3727,0.5442,1.332674,0.029579,4.714629,0.453746,45.0533,47,0.958889,0.049458
Le2i_Home_02_video (51)_w002,Le2i_Home_02_video (51),Home_02,4,NORMAL,TN,0.000148,0.43,0.429852,0.0,0.3763,0.0,0.3164,0.5964,0.849917,0.028626,1.175666,0.101693,29.6891,38,0.994365,0.01223
Le2i_Home_02_video (51)_w003,Le2i_Home_02_video (51),Home_02,4,NORMAL,TN,0.000336,0.43,0.429664,0.0,0.3776,0.0,0.3079,0.5988,0.849917,0.002019,0.852277,0.058813,420.7098,29,0.999758,0.000288
Le2i_Home_02_video (51)_w004,Le2i_Home_02_video (51),Home_02,4,NORMAL,TN,0.000679,0.43,0.429321,0.0,0.3953,0.0,0.3285,0.5879,0.335433,0.002461,0.655153,0.057006,136.251,28,0.996911,0.004042
Le2i_Home_02_video (51)_w005,Le2i_Home_02_video (51),Home_02,4,NORMAL,TN,0.00165,0.43,0.42835,0.0,0.3847,0.0,0.3152,0.5988,0.945108,-0.000927,0.974597,0.055628,0.0,27,0.983977,0.019138
Le2i_Home_02_video (51)_w006,Le2i_Home_02_video (51),Home_02,4,NORMAL,FP,0.732817,0.43,0.302817,0.732817,0.3921,0.0,0.3109,0.5794,2.618518,-0.025438,3.245441,0.261577,0.0,38,0.755419,0.294045
Le2i_Home_02_video (51)_w007,Le2i_Home_02_video (51),Home_02,4,NORMAL,FP,0.671723,0.43,0.241723,0.671723,0.426,0.0,0.3661,0.537,3.830969,-0.013774,5.670381,0.417386,0.0,40,0.704059,0.289293
Le2i_Home_02_video (51)_w008,Le2i_Home_02_video (51),Home_02,4,NORMAL,TN,0.099023,0.43,0.330977,0.0,0.4661,0.0,0.4509,0.5006,3.830969,0.015402,5.670381,0.19253,248.7177,26,0.918542,0.139763
Le2i_Home_02_video (52)_w000,Le2i_Home_02_video (52),Home_02,4,NORMAL,TN,5.2e-05,0.43,0.429948,0.0,0.4396,0.0,0.3939,0.5145,0.233188,-0.001452,0.467289,0.072485,0.0,24,0.994747,0.001867
Le2i_Home_02_video (52)_w001,Le2i_Home_02_video (52),Home_02,4,NORMAL,TN,1.6e-05,0.43,0.429984,0.0,0.421,0.0,0.3576,0.5418,0.582964,0.017081,1.264764,0.144375,34.1284,33,0.99435,0.003294
Le2i_Home_02_video (52)_w002,Le2i_Home_02_video (52),Home_02,4,NORMAL,TN,4.5e-05,0.43,0.429955,0.0,0.401,0.0,0.3406,0.5824,1.013765,0.017616,1.264764,0.136852,57.5453,41,0.997286,0.003813
Le2i_Home_02_video (52)_w003,Le2i_Home_02_video (52),Home_02,4,NORMAL,TN,0.001129,0.43,0.428871,0.0,0.3954,0.0,0.3497,0.6012,0.415048,0.000316,0.529022,0.048507,1310.8154,27,0.998765,0.00169
Le2i_Home_02_video (52)_w004,Le2i_Home_02_video (52),Home_02,4,NORMAL,TN,6e-06,0.43,0.429994,0.0,0.4255,0.0,0.3976,0.5606,0.205052,-0.019912,0.365478,0.061623,0.0,26,0.992799,0.008255
Le2i_Home_02_video (52)_w005,Le2i_Home_02_video (52),Home_02,4,NORMAL,TN,0.0,0.43,0.43,0.0,0.4393,0.0,0.417,0.5315,0.822581,-0.033223,1.025423,0.132726,0.0,34,0.877162,0.20387
Le2i_Home_02_video (52)_w006,Le2i_Home_02_video (52),Home_02,4,NORMAL,TN,0.0,0.43,0.43,0.0,0.4294,0.0,0.4055,0.5291,0.822581,-0.008338,1.025423,0.132192,0.0,39,0.662273,0.201443
Le2i_Home_02_video (53)_w000,Le2i_Home_02_video (53),Home_02,4,NORMAL,TN,3e-06,0.43,0.429997,0.0,0.4265,0.0,0.3727,0.5315,1.142335,0.016473,2.012845,0.210949,69.3414,37,0.979668,0.026659
Le2i_Home_02_video (53)_w001,Le2i_Home_02_video (53),Home_02,4,NORMAL,TN,2e-05,0.43,0.42998,0.0,0.3904,0.0,0.3273,0.5939,1.142335,0.026557,2.012845,0.18128,43.0129,41,0.981432,0.027649
Le2i_Home_02_video (53)_w002,Le2i_Home_02_video (53),Home_02,4,NORMAL,TN,0.000466,0.43,0.429534,0.0,0.3873,0.0,0.337,0.6121,0.200831,-8e-05,0.27903,0.04972,0.0,29,0.997737,0.002546
Le2i_Home_02_video (53)_w003,Le2i_Home_02_video (53),Home_02,4,NORMAL,TN,7.1e-05,0.43,0.429929,0.0,0.4163,0.0,0.3806,0.5685,0.448809,-0.015397,0.463664,0.073874,0.0,29,0.992086,0.007181
Le2i_Home_02_video (53)_w004,Le2i_Home_02_video (53),Home_02,4,NORMAL,TN,0.000326,0.43,0.429674,0.0,0.3897,0.0,0.3648,0.5855,6.529535,0.026481,6.840636,0.217596,246.5661,35,0.890163,0.266729
Le2i_Home_02_video (53)_w005,Le2i_Home_02_video (53),Home_02,4,NORMAL,FP,0.729322,0.43,0.299322,0.729322,0.2233,0.0,0.2,0.76,6.529535,-0.007139,6.840636,0.716065,0.0,27,0.476078,0.44823
Le2i_Home_02_video (53)_w006,Le2i_Home_02_video (53),Home_02,4,NORMAL,FP,0.664367,0.43,0.234367,0.664367,0.1328,0.0,0.1158,0.857,5.041785,-0.050759,5.708161,1.440421,0.0,28,0.210669,0.30749
Le2i_Home_02_video (54)_w000,Le2i_Home_02_video (54),Home_02,4,NORMAL,TN,5.3e-05,0.43,0.429947,0.0,0.4539,0.0,0.3915,0.4945,0.333051,-0.005403,0.630678,0.090302,0.0,26,0.99405,0.002887
